"id","text_en","text_pt","sentiment"
"43","I wanted to like this movie. I really, really did. I was so excited when I saw the preview, which scared the hell out of me. But when I saw the actual film, I was disappointed. The acting is stilted, and the attempts at comedy are woefully out of place and forced. And Im sorry, but a boy being chased by a turd in a bedpan is not funny or scary, its just stupid. I grew up on the Bell Witch legend, so I know quite a bit about it. A lot of facts in the movie are right on target, but this film should have been much better. The entire birthday party scene, for example, lasts about fifteen minutes, adds nothing to the plot or the story, and should have been left on the cutting room floor. A more heavy-handed editor might have been able to get a decent film out of this mess.Please understand, Im not in any way, shape or form involved with the other Bell Witch movie, and Im not trying to ""attack"" this IMDb listing. Im just telling it like it is.","Eu queria gostar desse filme. Eu realmente, realmente fiz. Eu estava tão animada quando vi a pré-estréia, que assustou o inferno fora de mim. Mas quando vi o filme, fiquei desapontado. A atuação é empolada, e as tentativas de comédia são lamentavelmente fora de lugar e forçadas. E me desculpe, mas um menino sendo perseguido por um bosta em uma comadre não é engraçado ou assustador, é apenas estúpido. Eu cresci na lenda da bruxa Bell, então eu sei um pouco sobre isso. Muitos fatos no filme estão certos, mas esse filme deveria ter sido muito melhor. Toda a cena da festa de aniversário, por exemplo, dura cerca de quinze minutos, não acrescenta nada ao enredo ou à história, e deveria ter sido deixada no chão da sala de corte. Um editor mais pesado poderia ter conseguido tirar um filme decente dessa bagunça. Por favor, entenda, não estou de forma alguma envolvido com o outro filme de Bell Witch, e não estou tentando ""atacar"" este filme. listagem. Eu estou apenas dizendo como é.","neg"
"44","I am not understanding why people are praising this movie. I didnt like it at all. I watch it with several people. None of them cared for it either. First of all. It is just plain that another low budget studio is trying to cash in on a big name story. The actual filming looks like a live TV interview. The makeup is bad. When you watch the movie along with the DVD extras. You will see there is a lot of enthusiasm from the people who participated in it. There is no talent. There are facts that do appear in the book. The facts are distorted by the invention of comedy and skits added to it. I have read several books and have watched several shows on this story. What I have always caught from all the material on this is that it was a serious horror story. I really wish someone could really do a good film on this one. It has always fascinated me. The bad acting really ruined the story. The little boys situation really hammed it up even more. When you watch this movie. The little boy and his problem is the thing you and your friends will remember and laugh about. It didnt make any sense why his brothers were laughing at what had happened to him. It was like the witch was supposed to be so threatening but it was OK to throw baby brother to her. It is a whopping tale with him and his little problem. I cant still get over the little girl saying ""Mom said tobacco will rot your teeth."" Frank Foxs statement and facial expression is so bad. The scene out in the yard with him getting food is pretty stupid to. The sound from parts of it seems to be from the movie psycho. Also, The girl hovering over the bed and her little ""Bladder control problem"" are from The Exorcist. This movie is lacking from the talent of creativity. We put the movie in for a couple of minutes and knew right away it was a bummer. I also noticed that their was defects in the film quality. Parts of it looked like what a person might film on a Home video camera. I noticed a lot of the people in the credits had many multiple jobs. This is probably how this movie was put together. Someone said I like this story. I will get all my friends and make a movie about with a video camera and a computer. Doesnt matter if we dont know how to act. As long as we get it on film and say it is good. We got the family together and prepared food. Then sat down and watched this failed attempt to make a movie.","Eu não estou entendendo porque as pessoas estão elogiando este filme. Eu não gostei nada disso. Eu assisto com várias pessoas. Nenhum deles se importava com isso também. Em primeiro lugar. É evidente que outro estúdio de baixo orçamento está tentando lucrar com uma história de grande nome. A filmagem real parece uma entrevista na TV ao vivo. A maquiagem é ruim. Quando você assiste ao filme junto com os extras do DVD. Você verá que há muito entusiasmo das pessoas que participaram. Não há talento. Existem fatos que aparecem no livro. Os fatos são distorcidos pela invenção da comédia e esquetes adicionados a ela. Eu li vários livros e assisti vários shows nesta história. O que eu sempre peguei de todo o material sobre isso é que era uma história de horror séria. Eu realmente gostaria que alguém pudesse realmente fazer um bom filme sobre este. Sempre me fascinou. A má atuação realmente arruinou a história. A situação dos garotinhos realmente aumentou ainda mais. Quando você assiste esse filme O menino e seu problema é a coisa que você e seus amigos vão lembrar e rir. Não fazia sentido porque seus irmãos estavam rindo do que havia acontecido com ele. Era como se a bruxa fosse tão ameaçadora, mas não havia problema em jogar o irmãozinho para ela. É uma história enorme com ele e seu pequeno problema. Eu ainda não consigo superar a garotinha dizendo ""Mamãe disse que o tabaco vai apodrecer seus dentes"". Frank Foxs declaração e expressão facial é tão ruim. A cena no quintal com ele recebendo comida é muito estúpida. O som de partes dele parece ser do filme psicopata. Além disso, a garota que paira sobre a cama e seu pequeno ""problema de controle da bexiga"" são do Exorcista. Este filme é carente do talento da criatividade. Colocamos o filme por alguns minutos e soubemos que era uma chatice. Também notei que os defeitos deles eram na qualidade do filme. Partes dele se pareciam com o que uma pessoa pode filmar em uma câmera de vídeo doméstico. Eu notei que muitas pessoas nos créditos tinham muitos trabalhos múltiplos. É provavelmente assim que este filme foi montado. Alguém disse que eu gosto dessa história. Vou pegar todos os meus amigos e fazer um filme com uma câmera de vídeo e um computador. Não importa se não sabemos como agir. Contanto que a gente ponha no filme e diga que é bom. Reunimos a família e preparamos comida. Em seguida, sentou-se e assistiu a essa tentativa fracassada de fazer um filme.","neg"
"45","This tale of the upper-classes getting their come-uppance and wallowing in their high-class misery is like a contemporary Mid-Sommerish version of an old Joan Crawford movie in which she suffered in mink. Here, people behave in a frightfully civilized manner in the face of adversity. A well-heeled London solicitor, Tom Wilkinson, discovers that not only is his wife having an affair with the local gentry but that she has also killed their housekeepers husband in a hit-and-run accident. He throws up, but otherwise his stiff-upper-lip hardly quavers.Written and directed by Julian Fellowes, who won an Oscar for writing ""Gosford Park"", this is his directorial debut, from a novel by Nigel Balchin, its quite comical although I am not sure how much of the comedy is intended. Its like a throw-back to British films of the forties where characters all behaved like characters in books or plays rather than like people might in real life. However, its not all bad. Wilkinson is terrific, even if you never believe in him as a person while Emily Watson, the adulterous wife, and Rupert Everett, the highly amoral high-class totty, are both very good at covering the cracks in the material. Tony Pierce-Roberts cinematography ensures that no matter how hard it is on the ear its always good on the eye.","Este conto das classes mais altas recebendo sua ascensão e chafurdando em sua miséria de alta classe é como uma versão contemporânea de Mid-Sommerish de um filme antigo de Joan Crawford em que ela sofreu em visons. Aqui, as pessoas se comportam de maneira espantosamente civilizada diante da adversidade. Um advogado de Londres, Tom Wilkinson, descobre que não só sua esposa está tendo um caso com a nobreza local, mas que também matou o marido de sua dona de casa em um acidente. Ele vomita, mas por outro lado seu lábio superior dificilmente treme. Escrito e dirigido por Julian Fellowes, que ganhou um Oscar por escrever ""Gosford Park"", esta é sua estréia como diretora, de um romance de Nigel Balchin. Não tenho certeza de quanto da comédia se destina. É como um retrocesso para os filmes britânicos dos anos 40, em que todos os personagens se comportavam como personagens em livros ou peças de teatro, em vez de gostar de pessoas na vida real. No entanto, nem tudo é ruim. Wilkinson é fantástico, mesmo que você nunca acredite nele como pessoa, enquanto Emily Watson, a mulher adúltera, e Rupert Everett, o totêm altamente amoral, são muito bons em cobrir as rachaduras do material. A cinematografia de Tony Pierce-Roberts garante que, não importa o quão difícil seja na orelha, é sempre bom para os olhos.","neg"
"46","The filmmaker stayed true to the most accurate account of the story published in 1894 which includes an 1846 manuscript by Richard Williams Bell son of John and Lucy Bell and younger brother of Betsy Bell titled ""Our Family Trouble."" To knowledge this is the only eyewitness account ever penned. The filmmaker should be credited for accuracy but there is little to say about the production and acting quality. The acting was theatrical and the sound and picture quality was extremely poor. It appears that the filmmaker simply shot scenes of the reported events that took place without incorporating or weaving them into a flowing plot or story line. If you must know the story, read about it, its much more gripping and conclusive.","O cineasta permaneceu fiel ao relato mais preciso da história publicada em 1894, que inclui um manuscrito de 1846 de Richard Williams Bell, filho de John e Lucy Bell, e irmão mais novo de Betsy Bell intitulado ""Our Family Trouble"". Para o conhecimento, este é o único relato de testemunha ocular já escrito. O cineasta deve ser creditado pela precisão, mas há pouco a dizer sobre a qualidade de produção e atuação. A atuação era teatral e a qualidade do som e da imagem era extremamente ruim. Parece que o cineasta simplesmente filmou cenas dos eventos relatados que ocorreram sem incorporá-los ou inseri-los em um enredo ou enredo fluente. Se você precisa conhecer a história, leia sobre ela, é muito mais emocionante e conclusivo.","neg"
"40359","i loved this movie. you have to respect midgets that dressed up like tiny Martians. Sure the story may have been thin at times, but you cant take away from the way it was done. i used to watch this over and over again when i was 8. its a kids movie, and besides, it has some of the greatest quotes ever. Blanzees ""Home on the Range"" rendition is awesome. very well done if you ask me, 8 of 10.","Eu amei esse filme. você tem que respeitar os anões que se vestem como pequenos marcianos. Claro que a história pode ter sido magra às vezes, mas você não pode tirar do jeito que foi feito. Eu costumava assistir isso de novo e de novo quando tinha 8 anos. É um filme infantil e, além disso, tem algumas das melhores citações de todos os tempos. Blanzees ""Home on the Range"" é incrível. muito bem feito se você me perguntar, 8 de 10.","pos"
"40360","This is a thinking mans silly movie. If you dont expect Star Wars and enjoy British humor this might just turn into a cult classic for you as it has for my wife and I - from casting the ""voice"" of Cary Grant and Jack Nicholson as martians to the overly simplistic populace of Big bean this is a movie that you can either sleep through or watch carefully and enjoy either way.Its not for everyone, but if you enjoy relaxing easy humor that takes a quick mind to see the joke as it slips by you will enjoy this movie.","Este é um filme idiota do pensador. Se você não espera Star Wars e gosta de humor britânico isso pode se transformar em um clássico cult para você como fez para minha esposa e eu - de lançar a ""voz"" de Cary Grant e Jack Nicholson como marcianos para a população excessivamente simplista de Big Feijão este é um filme que você pode dormir ou assistir com atenção e desfrutar de qualquer maneira.Ele não é para todos, mas se você gosta de relaxar o humor fácil que leva uma mente rápida para ver a piada como escorrega por você vai apreciar este filme.","pos"
"40361","If you have trouble dreaming you may give this movie a low rating. But you just have to realize this movie was not made to please everyone,just people with a sense of humor.For those people the movie is great! It plays on old Science fiction movies and radio shows long gone, most of witch where B-rated themselves. Along the lines of Spaceballs and Airplane 2, you may need to stretch your imagination a little bit to get the jokes, but it is well worth it.","Se você tiver problemas para sonhar, pode dar a esse filme uma classificação baixa. Mas você só tem que perceber que este filme não foi feito para agradar a todos, apenas pessoas com senso de humor. Para essas pessoas, o filme é ótimo! Ele toca filmes antigos de ficção científica e programas de rádio há muito tempo, a maioria dos bruxos onde eles mesmos se classificaram. Ao longo das linhas de Spaceballs e Airplane 2, você pode precisar esticar um pouco a sua imaginação para obter as piadas, mas vale a pena.","pos"
"40362","Being from a small town in Illinois myself, I can instantly relate to this movie. Considering the era it was made in, the townsfolk look uncomfortably like a lot of people I grew up with. Yes the plot is so-so. And yes, the Acting is not going to get nominated for an Oscar anytime soon. But that isnt the point. The point is to suspend reality and just have FUN. And this movie has Fun aplenty. From the greedy,uncaring banker to the well meaning,but dimwitted deputy, this movie was made to poke fun at the SciFi genre and small town living at its best. Who cant smile at the sight of the Enforcer Drone or the Vern Droid? and I LOVED the FarmZoid. Wish I had one when I was growing up. Overall, considering the technology they had available at the time, this is a pleasant romp into ones childhood, when you could sit back on a Saturday afternoon, Popcorn in hand, and laugh at the foibles of small town living. This is a movie I would watch again and again, if for no other reason than to poke fun at myself and my small town ways.","Sendo de uma cidade pequena em Illinois, posso me relacionar instantaneamente com esse filme. Considerando a era em que foi feito, o povo da cidade parece desconfortavelmente com um monte de pessoas que eu cresci com. Sim, o enredo é mais ou menos. E sim, a Atuação não será nomeada para um Oscar tão cedo. Mas esse não é o ponto. O objetivo é suspender a realidade e apenas se divertir. E este filme tem diversão em grande quantidade. Do ambicioso e descuidado banqueiro ao bem-intencionado, mas adivinhado deputado, esse filme foi feito para zombar do gênero e da pequena cidade da SciFi que vivem no seu melhor. Quem não pode sorrir ao ver o Enforcer Drone ou o Vern Droid? e adorei o FarmZoid. Queria ter um quando estava crescendo. No geral, considerando a tecnologia que eles tinham disponível na época, esta é uma brincadeira agradável na infância, quando você poderia sentar em uma tarde de sábado, pipoca na mão, e rir das fraquezas da vida da cidade pequena. Este é um filme que eu iria assistir de novo e de novo, se não fosse por outra razão que zombar de mim e das minhas pequenas cidades.","pos"
"40363","""I moved out here to get away from this kind of thing!"" The small town sheriff laments.""This happens a lot in Chicago?"" His deputy asks.Well, no, not really. The plot is that a group of Martians mistake a Halloween Rebroadcast of Orson Welles War of the Worlds as an account of a real Martian invasion, and conclude they need to get in on the action! What follows are a bunch of mishaps involving the Martians haphazard attempts to conquer the town of ""Big Bean, IL"". Everyone concludes they are kids in really good costumes, except for the Sheriffs daughter and her friend, a kid in a duck suit.The Martians themselves are comical, and you get the impression they are no threat to anyone but themselves pretty early on. Its a fun family movie.","""Eu mudei para cá para fugir desse tipo de coisa!"" O xerife da pequena cidade lamenta: ""Isso acontece muito em Chicago?"" Seu vice pergunta. Bem, não, não realmente. O enredo é que um grupo de marcianos confundem um Halloween Rebroadcast de Orson Welles Guerra dos Mundos como uma conta de uma verdadeira invasão marciana, e concluem que precisam entrar em ação! O que se segue é um monte de percalços envolvendo os marcianos tentativas aleatórias de conquistar a cidade de ""Big Bean, IL"". Todo mundo conclui que são crianças com roupas realmente boas, exceto pela filha do xerife e sua amiga, uma criança vestida de pato. Os próprios marcianos são cômicos, e você tem a impressão de que eles não são uma ameaça para ninguém além deles mesmos. É um filme familiar divertido.","pos"
"40364","""Spaced Invaders"" is one of the funniest movies, IÂ´ve ever seen. I donÂ´t understand, why this movie didnÂ´t get better critics, itÂ´s funny, harmless and sweet. I first watched it, when I was 11, and I really fell in love with it... 2 days later, I got it on VHS :-P Till today, IÂ´ve shown it to many friends, and they all liked it, but nobody knew the movie before. I think, thatÂ´s the problem, nearly nobody knows it, so nearly nobody can like it... This movie never got a real chance, thatÂ´s sad, ""SI"" has really the potential of a comedy like ""Monsters Inc."" or ""Spaceballs"". Ok, enough displeasure - What I really wanted to say, is that, if you ever want to laugh your head off, watch it! Even if you donÂ´t get mad about it, itÂ´s worth watching! --> Prepare to laugh, earth scum!","""Spaced Invaders"" é um dos filmes mais engraçados que eu já vi. Eu não entendo, por que esse filme não recebeu críticas melhores, é engraçado, inofensivo e doce. Eu assisti pela primeira vez, quando eu tinha 11 anos, e eu realmente me apaixonei por ele ... 2 dias depois, eu coloquei no VHS :-P Até hoje, eu mostrei para muitos amigos, e todos eles gostaram , mas ninguém sabia o filme antes. Eu acho, esse é o problema, quase ninguém sabe disso, então quase ninguém pode gostar ... Este filme nunca teve uma chance real, é triste, ""SI"" tem realmente o potencial de uma comédia como ""Monsters Inc "" ou ""Spaceballs"". Ok, bastante desagrado - O que eu realmente queria dizer é que, se você quiser rir da sua cabeça, assista! Mesmo que você não fique bravo com isso, vale a pena assistir! -> Prepare-se para rir, terra escória!","pos"
"40365","I dont know how anyone could hate this movie. It is so funny. It took a unique mind to come up with this storyline. Its not your typical alien movie. These aliens are so stupid and confused. You need to rent it at least once.","Eu não sei como alguém poderia odiar esse filme. É tão engraçado. Foi preciso uma mente única para criar este enredo. Não é o seu típico filme alienígena. Esses alienígenas são tão estúpidos e confusos. Você precisa alugá-lo pelo menos uma vez.","pos"
"40366","This movie is not for everyone. Youre either bright enough to get ""it"" or youre not. Fans of sci-fi films who dont take themselves too seriously definitely will enjoy this movie. I recommend this movie for those who can appreciate spoofs and parodies. Everyone Ive recommended this film to has enjoyed it. If you enjoy Monty Python or Mel Brooks films, youll probably enjoy this one. The voice characterizations are done in a tongue-in-cheek manner and the one-liners fly fast and furious.","Este filme não é para todos. Você é brilhante o suficiente para obter ""isso"" ou você não é. Fãs de filmes de ficção científica que não se levam muito a sério definitivamente gostarão deste filme. Eu recomendo este filme para aqueles que podem apreciar paródias e paródias. Todos os que eu recomendei este filme a gostaram. Se você gosta de filmes de Monty Python ou Mel Brooks, provavelmente vai gostar dessa. As caracterizações de voz são feitas de uma maneira irônica e as de uma só linha voam velozes e furiosas.","pos"
"40367","Looking at some of the negative posts, you really have to wonder what some people do for fun....I was lucky enough to see the film during its all-too-brief theatrical run. The audience laughed its heads off. Im watching a tape of it as I type and its still dang funny!Its also got a sweet side, with unexpected turns of genuine pathos. The late, great Royal Dano is especially effective as the lonely, down-on-his-luck farmer Wrenchmuller. Ariana Richards and J.J. Anderson are great as the lead kids. And the actors in the Martian suits, although limited to mime, do a great jobAnother thing to look for is the background details. The film is full of homages, pastiches, and references to other SF and fantasy films. Take a look at the Martian costumes next time. One of them is wearing a Marty McFly costume, another is a Ghostbuster, a third is in a House Atreides uniform, and a fourth is wearing a Last Starfighter flightsuit.","Olhando para alguns dos posts negativos, você realmente tem que se perguntar o que algumas pessoas fazem para se divertir ... Eu tive a sorte de ver o filme durante sua breve passagem teatral. A platéia riu de rir. Eu estou assistindo uma fita enquanto eu digito e ainda é engraçado, também tem um lado doce, com reviravoltas inesperadas de genuíno pathos. O falecido e grande Royal Dano é especialmente eficaz como o solitário e desajeitado fazendeiro Wrenchmuller. Ariana Richards e J.J. Anderson são ótimos como os garotos principais. E os atores dos trajes marcianos, embora limitados à mímica, fazem um ótimo trabalho. Outra coisa a procurar são os detalhes do fundo. O filme é cheio de homenagens, pastiches e referências a outros filmes de ficção científica e fantasia. Dê uma olhada nos trajes marcianos da próxima vez. Um deles está vestindo uma fantasia de Marty McFly, outro é um Ghostbuster, um terceiro está em um uniforme da Casa Atreides, e um quarto está usando um fato de treino do Last Starfighter.","pos"
"40368","After mistaking a Halloween re-broadcast of Orson Welles classic radio adaptation of WAR OF THE WORLDS for a real Martian invasion, a group of moronic Martians shows up on Earth looking to conquer only their plans go awry as they find themselves truly out of their element and in reality all alone.This really is often quite good and funny, with some decent lines just check the memorable quotes to boot. It will most likely appeal to Sci-Fi fans. This has passed the test of time for me as seeing it again recently it proved much better than I expected it to be. Despite a cast made up of no-name stars, this may just be the funniest Martian invasion ever put to film. Interestingly enough, the Martians themselves seem to represent almost every classic Action Hero/Sci-Fi Hero stereotype there is cool 50s teen, fighter pilot, fearless astronaut, brave soldier and kooky scientist. Fun for the whole family. ""Prepare to DIE! Earth Scum!""","Depois de confundir uma versão de Halloween da adaptação de rádio clássica de WARS OF THE WORLDS de Orson Welles para uma verdadeira invasão marciana, um grupo de marcianos imbecis aparece na Terra procurando conquistar apenas seus planos quando eles se encontram realmente fora de seu elemento e na realidade tudo sozinho.Isso é realmente muito bom e engraçado, com algumas linhas decentes basta verificar as citações memoráveis ​​para arrancar. É mais provável que seja um apelo para os fãs de ficção científica. Isso passou no teste do tempo para mim, já que vê-lo novamente recentemente mostrou-se muito melhor do que eu esperava que fosse. Apesar de um elenco formado por estrelas sem nome, esta pode ser a mais divertida invasão marciana jamais feita ao cinema. Curiosamente, os próprios marcianos parecem representar quase todos os estereótipos clássicos do Herói de Ação / Herói da Ficção Científica. Há adolescentes dos anos 50, piloto de caça, astronauta destemido, bravo soldado e cientista excêntrico. Diversão para toda a família. ""Prepare-se para morrer! Escória da Terra!""","pos"
"40369","Dont listen to fuddy-duddy critics on this one, this is a gem! Young rich Joan and her brother find themselves penniless after their father dies - and now they have to work for a living! She, naturally, becomes a reporter, and he, just as naturally, a driver for the mob! By wild co-incidences their careers meet head on, thanks to gangster Clark Gable. In the meantime there is the chance for a moonlight underwear swim for a bunch of pretty young things and for Joan to do a couple of risque dance numbers with all the grace of a steam-shovel.But none of this is supposed to be taken seriously - its all good fun from those wonderful pre-code days, when Hollywood was really naughty. Joan looks great, and displays much of the emotional range that would give her career such longevity thank God she stopped the dancing!. Gable is remarkable as a slimy gangster - he wasnt a star yet and so didnt have to be the hero. Great to see him playing something different. And William Bakewell is excellent as the poor confused brother. And there are some great montages and tracking shots courtesy of director Harry Beaumont, who moves the piece on with a cracking pace - and an occasional wink to the audience! Great fun!","Não ouça os críticos fuddy-duddy sobre este, isto é uma jóia! A jovem e rica Joan e seu irmão se perdem depois que o pai morre - e agora eles têm que trabalhar para viver! Ela, naturalmente, se torna uma repórter e ele, naturalmente, um motorista da turba! Por co-incidências selvagens suas carreiras se encontram de frente, graças ao gangster Clark Gable. Enquanto isso, há a chance de uma roupa íntima ao luar nadar para um monte de coisas bonitas e para Joan fazer um par de números de dança picante com toda a graça de uma pá a vapor. Mas nada disso deve ser levado a sério. - é tudo muito divertido naqueles maravilhosos dias pré-codificados, quando Hollywood era realmente desobediente. Joan parece ótimo, e exibe grande parte do alcance emocional que daria a sua carreira tamanha longevidade, graças a Deus que ela parou de dançar !. Gable é notável como um gângster viscoso - ele ainda não era uma estrela e não precisava ser o herói. Ótimo para vê-lo tocando algo diferente. E William Bakewell é excelente como o pobre irmão confuso. E há algumas grandes montagens e tomadas de acompanhamento, cortesia do diretor Harry Beaumont, que move a peça com um ritmo frenético - e uma piscadela ocasional para o público! Muito divertido!","pos"
"40370","This movie is an exact copy of a TV series on Indian television channel doordarshan Which was aired at least 15 years ago. The series was known as ""gubbarre"" meaning balloons. Each episode was a new short story. The story is excellent and the original is much sweeter and ""convincing"" Abhay Doel does a good job but he doesnt fit the role of a ""normal"" and ""third class"" guysas he calls himself in the movie. In fact Shayan Munshi with his hair cut short and without the designer clothes would have fitted the Abhays role but Shayan just doesnt have the talent to pull it off.I would suggest watching the series if it is available. It is the same story except for the running around with the friends mother and the initial introduction. The acting of the TV actors was much better than these ""stars"".The only reason this movies is a flop is because the director tried to stretch half an houror 45 minutes story to 2+ hours. So it has to get draggy. Even the nasal singing sensations songs could not make up.This movies is good for a lazy Sunday afternoon and is really refreshing if you havent watched the original TV serial. The script and the ending of the serial was much better#####SPOILERS AHEAD######### #####SPOILERS AHEAD######### #####SPOILERS AHEAD######### #####SPOILERS AHEAD######### #####SPOILERS AHEAD######### THe ending of the original serial was much stronger as the hero himself dumps the girl even thought she is willing to marry him. HE is aware and tell her that he doesnt want to be ""repayed"" and never helped with that intention. The director or the script writes somehow could not capture the original ending in this film. The original ending would have bought tears to the girls eyes and would have had the guys nodding in agreement. The deliver just wasnt right.But personally I feel this is a pathetic copy. No credit should be given to the director/scriptwriter. The story is amazing and is by one of the famous novel writers int he class of PRemchand munshi. I am not sure if this is premchand munshis story but many of the other short stories int he series feature a few of premchand munshis and other great Hindi writers stories.","Este filme é uma cópia exata de uma série de TV no canal de televisão indiano doordarshan, que foi ao ar há pelo menos 15 anos. A série era conhecida como ""gubbarre"", significando balões. Cada episódio foi um novo conto. A história é excelente e o original é muito mais doce e ""convincente"" Abhay Doel faz um bom trabalho, mas ele não se encaixa no papel de um ""normal"" e ""terceira classe"", como ele se chama no filme. Na verdade, Shayan Munshi com o cabelo curto e sem as roupas de grife teria se encaixado no papel de Abhays, mas Shayan simplesmente não tem o talento para fazê-lo. Eu sugeriria assistir a série se ela estivesse disponível. É a mesma história, exceto pela correria com a mãe dos amigos e a introdução inicial. A atuação dos atores de TV foi muito melhor do que essas ""estrelas"". A única razão pela qual esse filme é um fracasso é porque o diretor tentou esticar meia hora ou 45 minutos para mais de duas horas. Então tem que ser arrastado. Mesmo as canções de sensações de cantar nasais não podiam ser inventadas. Esses filmes são bons para uma preguiçosa tarde de domingo e é realmente revigorante se você não assistiu ao seriado de TV original. O script e o final da série foram muito melhores ##### SPOILERS AHEAD ############## SPOILERS AHEAD ############## SPOILERS AHEAD ############## SPOILERS AHEAD ############## SPOILERS AHEAD ######### O final da série original foi muito mais forte como o próprio herói despeja a garota, mesmo que ela esteja disposta a se casar com ele. Ele está ciente e diz a ela que ele não quer ser ""recompensado"" e nunca ajudou com essa intenção. O diretor ou o roteiro escreve de alguma forma não conseguiu capturar o final original neste filme. O final original teria comprado lágrimas aos olhos das garotas e teria feito os garotos concordarem. A entrega só não estava certo. Mas pessoalmente eu sinto que esta é uma cópia patética. Nenhum crédito deve ser dado ao diretor / roteirista. A história é surpreendente e é por um dos escritores famosos novos na classe de PRemchand munshi. Eu não tenho certeza se esta é a premissa e a história, mas muitos dos outros contos da série apresentam alguns dos primeiros e outros grandes contos de escritores hindus.","pos"
"40371","Abhay Deols second film, written by Imtiaz Ali, maiden directorial effort by Shivam Nair. Soha probably has her first ? meaty role as Megha, a girl who has run away from home and is waiting at the Delhi marriage registrars office for her boyfriend Dheeraj Shayan Munshi to meet her. She waits and waits and finally is spotted as a damsel in distress by Ankush Abhay Deol. They spend many days together as he extricates her from one distressing situation after another and finally falls in love with her. Then the boyfriend returns! Aage pardey par dekhiye! Sound familiar? This is yet another adaptation of Dostoyevskys White Nights with a tiny bit of borrowing from Le Notti Bianchi very tiny though - Ankush keeps the lovers apart by telling the boyfriend she is dead!. But this is an earthier and more realistic duh adaptation than the much hyped and overblown Saawariya. I wonder why no one brought this little gem up when we were all discussing Saawariya like crazy a few months ago.The Delhi settings are wonderful - there is the obligatory run through old Delhi, shots of Jama Masjid from a roof top, Connaught Circus, streets with rickshaws What? How?. The colorful light fixtures in the hotel are enough to tell you this is a seedy joint with rooms for hire by the hour! The more I see of Abhay the more I like this young man. In this second film he is quite good as the for hire witness who is given a purpose in life by a beautiful woman. Soha looks beautiful, and when she smiles she fits the role, but I found her unconvincing in the more serious moments. I am not quite sure that she has it in her to be a great actress, or maybe she will blossom late like the brother. The music by Himesh Reshammiya is not that great and in fact the movie falters at the songs, they kind of interrupt the narrative and do not sit well with the characters trying to sing them. The supporting cast is excellent and I give this White Nights adaptation a thumbs up. BTW - the fact that I love Abhay Deols cute dimples has NOTHING to do with my rating.","Segundo filme de Abhay Deols, escrito por Imtiaz Ali, primeiro esforço de direção de Shivam Nair. Soha provavelmente tem ela primeiro? papel carnudo como Megha, uma menina que fugiu de casa e está esperando no escritório de registros de casamento Delhi para seu namorado Dheeraj Shayan Munshi para conhecê-la. Ela espera e espera e finalmente é vista como uma donzela em perigo por Ankush Abhay Deol. Eles passam muitos dias juntos enquanto a libertam de uma situação angustiante após a outra e finalmente se apaixona por ela. Então o namorado retorna! Aage pardey par dekhiye! Soa familiar? Esta é mais uma adaptação de Dostoyevskys White Nights com uma pequena pegada emprestada de Le Notti Bianchi, muito pequena - Ankush mantém os amantes separados dizendo ao namorado que ela está morta! Mas esta é uma adaptação terrestre e mais realista do que o muito exaltado e exagerado Saawariya. Eu me pergunto por que ninguém trouxe essa pequena jóia quando estávamos todos discutindo Saawariya como um louco há alguns meses. As configurações de Delhi são maravilhosas - há a corrida obrigatória através da antiga Delhi, fotos de Jama Masjid do topo de um telhado, Connaught Circus, ruas com riquixás O que? Como?. As luminárias coloridas no hotel são suficientes para lhe dizer que este é um conjunto decadente com quartos para alugar por hora! Quanto mais eu vejo Abhay, mais eu gosto desse jovem. Neste segundo filme ele é muito bom como o para a testemunha de aluguer que é dado um propósito na vida por uma mulher bonita. Soha está linda, e quando ela sorri ela se encaixa no papel, mas eu a achei não convincente nos momentos mais sérios. Eu não tenho certeza se ela acredita que é uma ótima atriz, ou talvez ela vai florescer como o irmão. A música de Himesh Reshammiya não é tão boa e, na verdade, o filme falha nas músicas, elas meio que interrompem a narrativa e não ficam bem com os personagens tentando cantá-las. O elenco de apoio é excelente e eu dou a esta adaptação do White Nights um sinal positivo. BTW - o fato de que eu amo abóboras bonitos de Abhay Deols não tem nada a ver com a minha classificação.","pos"
"40372","This movie was disaster at Box Office, and the reason behind that is innocence of the movie, sweetness of the story. Music was good, story is very simple and old, but presentation of such story is very good, Director tried his best. Abhay is excellent and impressive and he shines once again in his role, he did his best in comedy or in emotional scene. Soha looks so sweet in the movie. Rest star cast was simply okay. Music and all songs are good, Himesh is impressive as an Singer here. Dont miss this movie, its a wonderful movie and a feel good one for us. Abhay best work till date. I will give 9/10 to Ahista Ahista.","Este filme foi um desastre na bilheteria, e a razão por trás disso é inocência do filme, doçura da história. A música era boa, a história é muito simples e antiga, mas a apresentação de tal história é muito boa, o Diretor tentou o seu melhor. Abhay é excelente e impressionante e ele brilha mais uma vez em seu papel, ele fez o seu melhor em comédia ou em cena emocional. Soha parece tão doce no filme. Rest star elenco foi simplesmente bem. Música e todas as músicas são boas, Himesh é impressionante como um cantor aqui. Não perca este filme, é um filme maravilhoso e uma boa sensação para nós. Abhay melhor trabalho até a data. Eu darei 9/10 para Ahista Ahista.","pos"
